rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,seed,ft_teacher_norm,alpha,mse_best,active_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,reliability_score_db,rho_pt_emp,rho_ft_emp
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4317721518987342,0.09515227692355073,0.9999125,0.0951577691389082,0.09515227692355073,0.00025066872434642557,9.914320265314025e-07,0.0009951817823560694,0.010458833088730388,0.04542213497582751,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4379746835443038,0.08592787678913927,0.9999125,0.0859336504505836,0.08592787678913927,0.000291801119990609,9.864828258709937e-07,0.0008986203139830967,0.010457843805314138,0.04541783857254034,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4441772151898734,0.07737242255180184,0.9999125,0.07737853864822615,0.07737242255180184,0.0003432853545675129,9.744639787867548e-07,0.0008086647130201081,0.010451588387047031,0.04539067163618634,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.450379746835443,0.06946772427966846,0.9999125,0.06947413644360341,0.06946772427966846,0.00040085362345010367,9.848182891958322e-07,0.0007251529570959603,0.0104387032195928,0.04533471206494862,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4565822784810127,0.06219309420605994,0.9999125,0.06219983983517952,0.06219309420605994,0.0004710218516912335,9.84058111136443e-07,0.0006479783620009955,0.010418815308562958,0.04524833996478018,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4627848101265823,0.055525799678483916,0.9999125,0.0555330018102216,0.055525799678483916,0.0005632774771697767,9.99491384878759e-07,0.0005770581272368756,0.01039261263373545,0.045134543193893255,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4689873417721519,0.04944061783562813,0.9999125,0.049447986559978487,0.04944061783562813,0.0006472325804391942,9.746302716412414e-07,0.0005122700853245523,0.010361320463827171,0.04499864302671381,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4751898734177215,0.04390717256335877,0.9999125,0.04391505805135965,0.04390717256335877,0.0007798991009746459,9.9549229190532e-07,0.00045338870219300116,0.010326073753411331,0.04484556850832541,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4813924050632911,0.03889235046295828,0.9999125,0.03890048008840709,0.03889235046295828,0.0009077061369779926,9.804647233407906e-07,0.0004001175114753478,0.010287820270889168,0.04467943574459582,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4875949367088608,0.03436232885896904,0.9999125,0.034370835855030785,0.03436232885896904,0.001075038951407592,9.809150059852943e-07,0.00035210925688001766,0.010246955563610246,0.04450196257583755,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4937974683544304,0.030285108383622264,0.9999125,0.03029409207702735,0.030285108383622264,0.0012880884765316125,9.91518980121564e-07,0.0003089991985251868,0.010203007848315607,0.04431110007339038,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.5,0.026630446403878755,0.9999125,0.02663978358843965,0.026630446403878755,0.0015224592698093176,9.917437270925975e-07,0.0002704402782468938,0.01015530397595978,0.044103924788094856,0.3002674252250636,0.0988625,0.101325
