timestamp,seed,active_dim_1,active_dim_2,model_scaling,scaling,n_train1,n_train2,lr,threshold,epochs,overlap,linear_readout,one_task,load_model,init_method,lmda,c,final_train_loss,final_val_loss,final_epoch,save_path
2025-10-09 11:42:37,0,40,40,0.001,0.001,1024,128,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.98442648003639e-11,0.8487799763679504,8603,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:22:52,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.96906446282253e-11,1.0892035961151123,952,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:24:13,0,40,40,0.001,0.001,1024,16,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.96906446282253e-11,1.0892035961151123,952,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:25:21,0,40,5,0.001,0.001,1024,16,0.1,1e-10,100000,5,False,True,True,simple,0.0,1e-05,9.963876251850579e-11,1.008826732635498,4221,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 12:25:32,0,40,5,0.001,0.001,1024,16,0.1,1e-10,100000,5,False,True,False,simple,0.0,1e-05,9.927902944184552e-11,1.0079131126403809,1124,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:25:44,0,40,5,0.001,0.001,1024,16,0.1,1e-10,100000,5,False,True,True,simple,0.0,1e-05,9.963876251850579e-11,1.008826732635498,4221,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 12:25:55,0,40,5,0.001,0.001,1024,16,0.1,1e-10,100000,5,False,True,False,simple,0.0,1e-05,9.910057496842484e-11,1.008182168006897,1220,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:26:07,0,40,5,0.001,0.001,1024,16,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.971896225424715e-11,1.0823802947998047,2322,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=16--overlap_bool=no--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 12:26:18,0,40,5,0.001,0.001,1024,16,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.817265750333704e-11,1.035177230834961,830,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=16--overlap_bool=no--w_scaling=1.0--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 12:26:30,0,40,5,0.001,0.001,1024,16,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.971896225424715e-11,1.0823802947998047,2322,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=16--overlap_bool=no--w_scaling=0.01--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
